t,strain,damage,stress,temperature
81.0,2.2625888769408183e-20,-1.0968009701274504e-44,123.02712039526375,881.6866382062137
82.0,1.630959534210038e-20,1.6269823304953585e-44,123.02712039526375,881.6866382062137
83.0,1.941622087289722e-20,-1.2308081445655915e-43,123.02712039526375,881.6866382062137
84.0,1.9317973804640742e-20,1.313507731816806e-43,123.02712039526375,881.6866382062137
85.0,2.171300783199792e-20,8.94939781235868e-44,123.02712039526375,881.6866382062137
86.0,2.1859959846891605e-20,-9.886156336066583e-44,123.02712039526375,881.6866382062137
87.0,2.408026247539339e-20,-5.218047309134505e-44,123.02712039526375,881.6866382062137
88.0,2.1346835149806563e-20,1.0359201740336921e-43,123.02712039526375,881.6866382062137
89.0,3.315615419234315e-20,-2.0273282828065554e-44,123.02712039526375,881.6866382062137
90.0,3.3651434406409016e-20,2.4881089741171373e-44,123.02712039526375,881.6866382062137
91.0,2.973399933973411e-20,-5.038595300123609e-44,123.02712039526375,881.6866382062137
92.0,1.8213080715856136e-20,-8.881576762906868e-45,123.02712039526375,881.6866382062137
93.0,2.855572751325451e-20,3.9166428613812003e-44,123.02712039526375,881.6866382062137
94.0,2.732953523654526e-20,1.380112498101273e-43,123.02712039526375,881.6866382062137
95.0,3.0433875935474525e-20,-7.044713279731272e-44,123.02712039526375,881.6866382062137
96.0,2.4756470485916717e-20,3.543202057166768e-44,123.02712039526375,881.6866382062137
97.0,2.4517574733025296e-20,8.327357971906267e-45,123.02712039526375,881.6866382062137
98.0,3.02496568284004e-20,-1.741063310787871e-44,123.02712039526375,881.6866382062137
99.0,2.5500485547327315e-20,3.0130851509477264e-45,123.02712039526375,881.6866382062137
100.0,2.4105291925933623e-20,1.8542652408324022e-44,123.02712039526375,881.6866382062137
101.0,2.297598830428128e-20,2.660295847661818e-44,123.02712039526375,881.6866382062137
102.0,3.2042871983771935e-20,9.21450122328961e-44,123.02712039526375,881.6866382062137
103.0,2.9993554849371783e-20,6.192362845158851e-47,123.02712039526375,881.6866382062137
104.0,2.733588617753709e-20,5.345094729645294e-44,123.02712039526375,881.6866382062137
105.0,1.2937131077144351e-20,-2.7217176845630596e-44,123.02712039526375,881.6866382062137
106.0,3.4396875605130055e-20,1.0036073393310172e-44,123.02712039526375,881.6866382062137
107.0,2.5596954897428145e-20,-2.0784831446284202e-44,123.02712039526375,881.6866382062137
108.0,2.5242595586562323e-20,-4.0721220177557004e-44,123.02712039526375,881.6866382062137
109.0,2.9199620539817387e-20,1.0496519396863467e-43,123.02712039526375,881.6866382062137
110.0,2.0586382219660537e-20,9.813677158475834e-44,123.02712039526375,881.6866382062137
111.0,3.9451180124435154e-20,8.044670429560418e-44,123.02712039526375,881.6866382062137
112.0,2.594134344619131e-20,5.797629785022009e-44,123.02712039526375,881.6866382062137
113.0,2.908600610883342e-20,1.1697176109343841e-43,123.02712039526375,881.6866382062137
114.0,2.4605974918912932e-20,5.596814268275561e-44,123.02712039526375,881.6866382062137
115.0,3.703484718813665e-20,-2.3512582536702986e-44,123.02712039526375,881.6866382062137
116.0,3.1393044967416056e-20,2.558501856771844e-44,123.02712039526375,881.6866382062137
117.0,3.4070608106687015e-20,1.725971473826431e-44,123.02712039526375,881.6866382062137
118.0,2.865418994264256e-20,6.230771995685482e-44,123.02712039526375,881.6866382062137
119.0,2.925196893305395e-20,-5.764065540193212e-44,123.02712039526375,881.6866382062137
120.0,2.418402091542974e-20,-2.3055253296962293e-44,123.02712039526375,881.6866382062137
121.0,3.2914628695932064e-20,8.392213046004703e-44,123.02712039526375,881.6866382062137
122.0,2.401785159491173e-20,6.985299070046182e-44,123.02712039526375,881.6866382062137
123.0,3.6419411022529295e-20,6.630022013634247e-44,123.02712039526375,881.6866382062137
124.0,3.6215125865301575e-20,-5.034278312428754e-44,123.02712039526375,881.6866382062137
125.0,2.7000536121015554e-20,1.249475992381634e-45,123.02712039526375,881.6866382062137
126.0,3.8350172686287394e-20,4.4781756727440004e-44,123.02712039526375,881.6866382062137
127.0,3.016972757028078e-20,6.047413662595075e-44,123.02712039526375,881.6866382062137
128.0,2.8992195323940825e-20,1.4711804263054477e-43,123.02712039526375,881.6866382062137
129.0,2.64446603080756e-20,-1.0939910961469973e-44,123.02712039526375,881.6866382062137
130.0,3.389859918981056e-20,1.31016111335587e-43,123.02712039526375,881.6866382062137
131.0,3.0601174024250885e-20,5.316630976979128e-44,123.02712039526375,881.6866382062137
132.0,3.386975642744903e-20,7.589781512675873e-44,123.02712039526375,881.6866382062137
133.0,2.527676429837108e-20,7.047373515270342e-44,123.02712039526375,881.6866382062137
134.0,3.6596716793665015e-20,-3.7787936648943e-44,123.02712039526375,881.6866382062137
135.0,3.0638529715194495e-20,8.221272420017682e-44,123.02712039526375,881.6866382062137
136.0,3.292146668106171e-20,6.214498163406335e-44,123.02712039526375,881.6866382062137
137.0,3.588074115709704e-20,1.3445010251658375e-43,123.02712039526375,881.6866382062137
138.0,3.862325306598195e-20,8.983468525491041e-45,123.02712039526375,881.6866382062137
139.0,4.1679930397026994e-20,3.9027828892454736e-44,123.02712039526375,881.6866382062137
140.0,4.1236303382090964e-20,1.4485822208206756e-43,123.02712039526375,881.6866382062137
141.0,3.677375076467168e-20,-6.491133697188431e-44,123.02712039526375,881.6866382062137
142.0,3.6588559342981845e-20,8.629768974141308e-44,123.02712039526375,881.6866382062137
143.0,3.761356087831732e-20,-8.840660937931092e-46,123.02712039526375,881.6866382062137
144.0,3.43633886243337e-20,1.2222106887444755e-43,123.02712039526375,881.6866382062137
145.0,3.376882509678637e-20,6.076823591413215e-44,123.02712039526375,881.6866382062137
146.0,3.483441997324207e-20,1.7620306712511318e-43,123.02712039526375,881.6866382062137
147.0,4.112952249048188e-20,4.695348903182405e-44,123.02712039526375,881.6866382062137
148.0,3.495929767818986e-20,1.2835898880010369e-43,123.02712039526375,881.6866382062137
149.0,3.861993503788547e-20,1.7413845312099677e-43,123.02712039526375,881.6866382062137
150.0,3.238720493925505e-20,-2.277104600808541e-44,123.02712039526375,881.6866382062137
151.0,4.269325273228967e-20,1.0638046188739254e-43,123.02712039526375,881.6866382062137
152.0,4.4301136754091363e-20,1.0488314281263012e-43,123.02712039526375,881.6866382062137
153.0,3.689401648501635e-20,1.1109977582628277e-43,123.02712039526375,881.6866382062137
154.0,3.7167317674887477e-20,1.0797139748927552e-43,123.02712039526375,881.6866382062137
155.0,4.298432647822079e-20,3.092709641079978e-45,123.02712039526375,881.6866382062137
156.0,4.178138885592967e-20,9.041854984538458e-45,123.02712039526375,881.6866382062137
157.0,3.446561420887618e-20,-3.774050934707102e-44,123.02712039526375,881.6866382062137
158.0,3.697088449054087e-20,8.884582480727534e-44,123.02712039526375,881.6866382062137
159.0,4.28013359569668e-20,1.7597076961523955e-43,123.02712039526375,881.6866382062137
160.0,5.416163304871363e-20,6.788437277047855e-44,123.02712039526375,881.6866382062137
161.0,3.688427947833589e-20,-1.0048263049751778e-44,123.02712039526375,881.6866382062137
162.0,4.139211275123394e-20,7.797347098330644e-44,123.02712039526375,881.6866382062137
163.0,4.343200535465419e-20,7.656371409098255e-44,123.02712039526375,881.6866382062137
164.0,4.3042220294525475e-20,1.4895748833409688e-43,123.02712039526375,881.6866382062137
165.0,5.125475871573497e-20,3.8155167493380457e-44,123.02712039526375,881.6866382062137
166.0,4.219997085138342e-20,1.0205279321645635e-43,123.02712039526375,881.6866382062137
167.0,3.771513508214751e-20,9.795962782167653e-44,123.02712039526375,881.6866382062137
168.0,3.1485562978833176e-20,2.753086263610835e-44,123.02712039526375,881.6866382062137
169.0,4.70575322003148e-20,5.409408488431668e-44,123.02712039526375,881.6866382062137
170.0,4.1351451921562086e-20,1.1636228895844699e-43,123.02712039526375,881.6866382062137
171.0,4.644067238480025e-20,2.2095552028945167e-43,123.02712039526375,881.6866382062137
172.0,4.240170361623142e-20,3.250648947911193e-44,123.02712039526375,881.6866382062137
173.0,4.374930988201011e-20,3.422101281768761e-44,123.02712039526375,881.6866382062137
174.0,4.71633960527095e-20,4.2773171869597166e-44,123.02712039526375,881.6866382062137
175.0,4.190371028493486e-20,1.7290759861686051e-43,123.02712039526375,881.6866382062137
176.0,3.8853980172553424e-20,5.913352361738012e-44,123.02712039526375,881.6866382062137
177.0,4.241399205195167e-20,6.2232809706165e-44,123.02712039526375,881.6866382062137
178.0,4.789099421810433e-20,1.1236476022760257e-43,123.02712039526375,881.6866382062137
179.0,4.4041581087181866e-20,1.2866394381337116e-43,123.02712039526375,881.6866382062137
180.0,3.892645900698287e-20,1.2425584373916311e-43,123.02712039526375,881.6866382062137
181.0,4.60920815028191e-20,4.0929326747277277e-44,123.02712039526375,881.6866382062137
182.0,4.8561552429350195e-20,8.119907349887667e-44,123.02712039526375,881.6866382062137
183.0,5.278455267731949e-20,7.571656952233689e-44,123.02712039526375,881.6866382062137
184.0,4.483373361330829e-20,1.1457488301825095e-43,123.02712039526375,881.6866382062137
185.0,4.5222687973652395e-20,1.2509035521339726e-43,123.02712039526375,881.6866382062137
186.0,4.941683870596795e-20,1.140625244362172e-43,123.02712039526375,881.6866382062137
187.0,5.057668287691991e-20,8.780539233984606e-44,123.02712039526375,881.6866382062137
188.0,4.633044880950147e-20,1.2100735899333361e-43,123.02712039526375,881.6866382062137
189.0,5.3072180341198856e-20,9.35147626290539e-44,123.02712039526375,881.6866382062137
190.0,4.824502221239355e-20,8.872825330412916e-44,123.02712039526375,881.6866382062137
191.0,5.661505022115413e-20,1.4164128784616107e-43,123.02712039526375,881.6866382062137
192.0,4.396751390065395e-20,6.14587319678524e-44,123.02712039526375,881.6866382062137
193.0,4.4421688049922265e-20,6.615424317535438e-44,123.02712039526375,881.6866382062137
194.0,4.8393897717883865e-20,1.1483734517233232e-43,123.02712039526375,881.6866382062137
195.0,5.207566290803595e-20,2.062210180735272e-43,123.02712039526375,881.6866382062137
196.0,5.911038023776097e-20,8.750724308425477e-44,123.02712039526375,881.6866382062137
197.0,5.192404738078984e-20,1.6398567876390873e-43,123.02712039526375,881.6866382062137
198.0,4.851759552654943e-20,1.6005023371785982e-43,123.02712039526375,881.6866382062137
199.0,4.7517338578611317e-20,2.4934112165300585e-43,123.02712039526375,881.6866382062137
200.0,4.875118506918354e-20,2.113643025316434e-43,123.02712039526375,881.6866382062137
201.0,5.2351982509239566e-20,8.072662078424231e-44,123.02712039526375,881.6866382062137
202.0,4.58677748325035e-20,1.820419932645666e-43,123.02712039526375,881.6866382062137
203.0,5.18826227952556e-20,1.0485122803355043e-43,123.02712039526375,881.6866382062137
204.0,5.012627060815204e-20,2.071515143083923e-43,123.02712039526375,881.6866382062137
205.0,3.816733070794535e-20,8.439992562598806e-44,123.02712039526375,881.6866382062137
206.0,5.2763161915229025e-20,1.3582932042933287e-43,123.02712039526375,881.6866382062137
207.0,6.002052011329145e-20,1.3108756527912076e-43,123.02712039526375,881.6866382062137
208.0,5.729381868301956e-20,1.2984123045229633e-43,123.02712039526375,881.6866382062137
209.0,5.112706958627654e-20,1.6812445758971943e-43,123.02712039526375,881.6866382062137
210.0,5.292665094139771e-20,-2.7319714259090165e-44,123.02712039526375,881.6866382062137
211.0,4.936700022640828e-20,1.9000962903038657e-43,123.02712039526375,881.6866382062137
212.0,4.6887568419943665e-20,1.8743701766480434e-43,123.02712039526375,881.6866382062137
213.0,4.5620939034213736e-20,2.392301188671823e-43,123.02712039526375,881.6866382062137
214.0,5.924361666292534e-20,6.99995520786917e-44,123.02712039526375,881.6866382062137
215.0,5.756065110671792e-20,1.6312377920831592e-43,123.02712039526375,881.6866382062137
216.0,5.586393868784123e-20,9.492310421186252e-44,123.02712039526375,881.6866382062137
217.0,5.161990706384052e-20,1.2025681759518037e-43,123.02712039526375,881.6866382062137
218.0,5.682766576804666e-20,1.5628799768342247e-43,123.02712039526375,881.6866382062137
219.0,5.581474142544166e-20,1.6256119707567112e-43,123.02712039526375,881.6866382062137
220.0,5.0372609684256386e-20,1.2567038179227e-43,123.02712039526375,881.6866382062137
221.0,5.608883485548316e-20,1.3577115143879178e-43,123.02712039526375,881.6866382062137
222.0,4.9818224594041624e-20,5.888304020572457e-44,123.02712039526375,881.6866382062137
223.0,6.046579489778868e-20,2.4037834190915094e-43,123.02712039526375,881.6866382062137
224.0,5.85015860530109e-20,1.4477322316702873e-43,123.02712039526375,881.6866382062137
225.0,6.16701447176193e-20,1.7965538702533005e-43,123.02712039526375,881.6866382062137
226.0,6.20592117586526e-20,1.5210214299199747e-43,123.02712039526375,881.6866382062137
227.0,6.776410721459954e-20,1.4751017946870972e-43,123.02712039526375,881.6866382062137
228.0,5.700148865055594e-20,1.2501930259519106e-43,123.02712039526375,881.6866382062137
229.0,5.994860196423929e-20,7.071354093375829e-44,123.02712039526375,881.6866382062137
230.0,6.22523638817898e-20,1.549954715965977e-43,123.02712039526375,881.6866382062137
231.0,6.663080000027255e-20,3.159487952242351e-43,123.02712039526375,881.6866382062137
232.0,5.474195985981169e-20,1.851622724841631e-43,123.02712039526375,881.6866382062137
233.0,6.1016159959051e-20,1.943124753042928e-43,123.02712039526375,881.6866382062137
234.0,6.087295329416575e-20,2.3823283693158244e-43,123.02712039526375,881.6866382062137
235.0,6.059081470896511e-20,2.1454887314237298e-43,123.02712039526375,881.6866382062137
236.0,5.842764541978389e-20,2.252081367151762e-43,123.02712039526375,881.6866382062137
237.0,5.1646876253565685e-20,3.3118238101615365e-43,123.02712039526375,881.6866382062137
238.0,5.926538395289159e-20,7.476927877631687e-44,123.02712039526375,881.6866382062137
239.0,6.097773945751306e-20,2.4716371055706026e-43,123.02712039526375,881.6866382062137
240.0,6.157849357947135e-20,1.5206600820738717e-43,123.02712039526375,881.6866382062137
241.0,5.861860157268604e-20,2.279843407413977e-43,123.02712039526375,881.6866382062137
242.0,6.886323021146647e-20,1.6406021621490717e-43,123.02712039526375,881.6866382062137
243.0,5.378113760405289e-20,3.012852666736059e-43,123.02712039526375,881.6866382062137
244.0,6.686267050256222e-20,1.2757410497997884e-43,123.02712039526375,881.6866382062137
245.0,5.814012615677973e-20,2.186192859959908e-43,123.02712039526375,881.6866382062137
246.0,5.85827820413299e-20,1.5932368901032526e-43,123.02712039526375,881.6866382062137
247.0,6.056958452121479e-20,2.284265755615356e-43,123.02712039526375,881.6866382062137
248.0,7.034175541764785e-20,2.100269447338592e-43,123.02712039526375,881.6866382062137
249.0,6.21195881811241e-20,1.6647502567024482e-43,123.02712039526375,881.6866382062137
250.0,6.05654999452018e-20,2.211602409739386e-43,123.02712039526375,881.6866382062137
251.0,5.948708974294804e-20,1.8042633740403036e-43,123.02712039526375,881.6866382062137
252.0,6.65133568553998e-20,2.209986797973587e-43,123.02712039526375,881.6866382062137
253.0,6.611788883419948e-20,1.8332208886961705e-43,123.02712039526375,881.6866382062137
254.0,6.425392005741535e-20,1.8017713266102684e-43,123.02712039526375,881.6866382062137
255.0,7.002684631299383e-20,1.4879525290992233e-43,123.02712039526375,881.6866382062137
256.0,7.075056948573643e-20,2.4136771576293386e-43,123.02712039526375,881.6866382062137
257.0,6.231133295937333e-20,2.2690596315039373e-43,123.02712039526375,881.6866382062137
258.0,5.923372555768872e-20,1.518756711708458e-43,123.02712039526375,881.6866382062137
259.0,5.357703954882515e-20,1.6828163806688306e-43,123.02712039526375,881.6866382062137
260.0,6.069156335273564e-20,1.539386921509545e-43,123.02712039526375,881.6866382062137
261.0,6.636809416989126e-20,2.3365455630754048e-43,123.02712039526375,881.6866382062137
262.0,5.898257765422735e-20,2.393363161285759e-43,123.02712039526375,881.6866382062137
263.0,6.989302136819156e-20,2.3352292820299824e-43,123.02712039526375,881.6866382062137
264.0,6.640774896925038e-20,2.399591787040483e-43,123.02712039526375,881.6866382062137
265.0,6.674768435310664e-20,1.9999013600693277e-43,123.02712039526375,881.6866382062137
266.0,5.876692953106482e-20,2.2114141604419446e-43,123.02712039526375,881.6866382062137
267.0,6.502201556570356e-20,2.587764254544763e-43,123.02712039526375,881.6866382062137
268.0,6.836230580412444e-20,2.4891969514612117e-43,123.02712039526375,881.6866382062137
269.0,6.61831852012488e-20,2.3910869773050727e-43,123.02712039526375,881.6866382062137
270.0,6.955358690469753e-20,2.2210881437600574e-43,123.02712039526375,881.6866382062137
271.0,6.205340741878088e-20,2.465499037524037e-43,123.02712039526375,881.6866382062137
272.0,6.88298852812404e-20,2.1003166923164593e-43,123.02712039526375,881.6866382062137
273.0,6.44848134288396e-20,2.166460171206239e-43,123.02712039526375,881.6866382062137
274.0,7.109947356118911e-20,2.3454656438350542e-43,123.02712039526375,881.6866382062137
275.0,6.83951031985076e-20,2.0700230565050555e-43,123.02712039526375,881.6866382062137
276.0,6.374034308868742e-20,2.579857933747644e-43,123.02712039526375,881.6866382062137
277.0,7.560243762876827e-20,2.2649100763866818e-43,123.02712039526375,881.6866382062137
278.0,6.701084793533014e-20,2.5056279042857726e-43,123.02712039526375,881.6866382062137
279.0,6.876334098030434e-20,1.8953215447985137e-43,123.02712039526375,881.6866382062137
280.0,6.781815542151119e-20,3.1464969259988213e-43,123.02712039526375,881.6866382062137
281.0,6.318828093220459e-20,2.1972933651675277e-43,123.02712039526375,881.6866382062137
282.0,6.575481209722227e-20,2.2304610497734798e-43,123.02712039526375,881.6866382062137
283.0,7.458580430070473e-20,2.007901173207571e-43,123.02712039526375,881.6866382062137
284.0,6.636967159939978e-20,2.87425169348172e-43,123.02712039526375,881.6866382062137
285.0,7.332447140770912e-20,1.8018845150892155e-43,123.02712039526375,881.6866382062137
286.0,6.477052471597456e-20,3.141657242486556e-43,123.02712039526375,881.6866382062137
287.0,7.874882701786417e-20,3.840416900812414e-43,123.02712039526375,881.6866382062137
288.0,6.845992175172033e-20,1.6072914063760242e-43,123.02712039526375,881.6866382062137
289.0,6.878748632733755e-20,2.3503412463467594e-43,123.02712039526375,881.6866382062137
290.0,8.051172648084041e-20,2.7432918170662287e-43,123.02712039526375,881.6866382062137
291.0,6.305417848738726e-20,2.6764381737603354e-43,123.02712039526375,881.6866382062137
292.0,7.36490892985427e-20,3.513889255026288e-43,123.02712039526375,881.6866382062137
293.0,7.647616439698734e-20,3.207374005695732e-43,123.02712039526375,881.6866382062137
294.0,6.973768514957769e-20,2.4377638334612934e-43,123.02712039526375,881.6866382062137
295.0,6.968285507579562e-20,3.4182756894522697e-43,123.02712039526375,881.6866382062137
296.0,6.706850882665265e-20,3.604141764942163e-43,123.02712039526375,881.6866382062137
297.0,7.673733511818585e-20,2.6189514924332502e-43,123.02712039526375,881.6866382062137
298.0,7.752856629563532e-20,2.6557564316003913e-43,123.02712039526375,881.6866382062137
299.0,6.627652600284649e-20,2.135701058790123e-43,123.02712039526375,881.6866382062137
300.0,7.911945947611987e-20,3.388235169280515e-43,123.02712039526375,881.6866382062137
301.0,7.006411506362909e-20,3.590000030240503e-43,123.02712039526375,881.6866382062137
302.0,8.196470997025127e-20,3.834451903985411e-43,123.02712039526375,881.6866382062137
303.0,7.144131083241238e-20,3.744489555157321e-43,123.02712039526375,881.6866382062137
304.0,8.002350844557566e-20,3.686058201929205e-43,123.02712039526375,881.6866382062137
305.0,7.83012578022963e-20,3.377583443448399e-43,123.02712039526375,881.6866382062137
306.0,7.895020170668098e-20,3.950604673294814e-43,123.02712039526375,881.6866382062137
307.0,7.253142499440566e-20,2.758508026748778e-43,123.02712039526375,881.6866382062137
308.0,8.427965253255515e-20,3.398066782329573e-43,123.02712039526375,881.6866382062137
309.0,6.560178388998615e-20,1.7525571464593581e-43,123.02712039526375,881.6866382062137
310.0,6.638853412586638e-20,2.7181049355126524e-43,123.02712039526375,881.6866382062137
311.0,8.257842478298534e-20,1.3163403074782631e-43,123.02712039526375,881.6866382062137
312.0,8.261063919074405e-20,3.1359825596293117e-43,123.02712039526375,881.6866382062137
313.0,8.62326179770835e-20,3.8089203224561166e-43,123.02712039526375,881.6866382062137
314.0,8.082645411618184e-20,3.1350803536787742e-43,123.02712039526375,881.6866382062137
315.0,7.388930040060488e-20,2.5335018758751476e-43,123.02712039526375,881.6866382062137
316.0,7.632961838116956e-20,2.069536182122952e-43,123.02712039526375,881.6866382062137
317.0,8.244283369767784e-20,3.5864530263144186e-43,123.02712039526375,881.6866382062137
318.0,8.352046279847861e-20,4.243681900060977e-43,123.02712039526375,881.6866382062137
319.0,8.210391586279537e-20,3.897340884646633e-43,123.02712039526375,881.6866382062137
320.0,7.931821869994202e-20,2.6650927492092224e-43,123.02712039526375,881.6866382062137
321.0,7.995132990004652e-20,3.490555676021711e-43,123.02712039526375,881.6866382062137
322.0,8.81485367035809e-20,2.128156797691124e-43,123.02712039526375,881.6866382062137
323.0,8.683560475590437e-20,3.200610368161277e-43,123.02712039526375,881.6866382062137
324.0,7.823688511083172e-20,3.2529822002084246e-43,123.02712039526375,881.6866382062137
